,Effectiveness,HP_diff,Attack_diff,Defense_diff,Sp.Atk_diff,Sp.Def_diff,Speed_diff,F_Legendary,S_Legendary,First Won
515,1.0,-13,20,-5,0,-20,-7,0,0,0
516,1.0,-24,-33,-40,-115,-65,37,0,0,1
517,1.0,22,40,18,25,15,15,0,0,1
518,0.5,30,28,-5,43,10,-21,0,0,0
519,0.0,18,90,20,0,50,60,0,0,0
520,2.0,15,-15,-5,65,15,65,0,0,1
521,0.5,-5,25,-20,-10,-20,-20,0,0,0
522,1.0,21,-15,20,25,60,-21,1,1,0
523,1.0,-30,15,10,15,10,100,1,0,1
524,1.0,55,95,25,70,10,45,0,0,1
525,0.0,-55,-90,-108,-50,-58,-14,0,1,0
526,1.0,-14,-58,-24,21,-44,34,0,0,1
527,1.0,-72,-125,-95,-75,-65,-50,0,1,0
528,1.0,2,20,25,20,75,-2,0,0,0
529,1.0,70,88,35,-20,-5,-40,0,0,1
530,0.0,85,40,50,15,45,50,1,0,0
531,2.0,10,-5,15,-10,10,-30,0,0,0
532,1.0,-32,6,-11,-44,-29,-69,0,0,0
533,1.0,-5,35,5,60,20,20,0,0,1
534,1.0,50,15,35,40,10,-65,0,0,0
535,0.5,-55,-60,-40,-60,-25,-50,0,1,0
536,1.0,-15,-75,-75,-110,-40,-50,0,1,0
537,2.0,11,18,-57,45,-61,19,0,0,1
538,2.0,19,-4,15,10,10,10,0,0,1
539,1.0,0,0,20,-35,-15,-15,0,0,0
540,1.0,26,42,26,29,-14,43,0,0,1
541,1.0,5,35,50,20,0,-25,0,0,0
542,1.0,85,35,40,30,30,-10,0,0,0
543,1.0,3,40,57,-28,61,-14,0,0,0
544,1.0,20,-2,0,95,45,47,0,0,1
545,1.0,9,24,10,-5,10,-40,0,0,0
546,0.5,-37,-60,-25,-90,-45,-13,0,1,0
547,1.0,38,29,68,31,22,-13,0,0,0
548,2.0,-45,-20,22,40,42,51,0,0,1
549,1.0,18,58,68,45,48,5,0,0,1
550,1.0,35,40,30,-20,10,0,0,0,0
551,1.0,-65,-41,15,-111,-15,-59,0,1,0
552,1.0,-18,-45,-62,-70,-36,-40,0,0,0
553,2.0,-50,-35,-30,-75,-20,0,0,0,0
554,2.0,-10,-27,5,-37,-35,-25,0,0,0
555,0.5,-55,27,12,-16,-6,-17,0,0,1
556,1.0,-15,10,5,-65,-35,-30,0,0,0
557,0.5,-6,-15,2,-2,13,-2,0,0,0
558,1.0,-25,-74,-131,-1,7,12,0,0,1
559,1.0,80,124,135,60,85,11,0,0,1
560,1.0,65,25,-20,25,-15,0,0,0,0
561,1.0,-32,-45,-21,15,-32,-30,0,0,0
562,2.0,20,10,5,35,-10,25,0,0,1
563,1.0,-5,-5,95,-35,95,20,0,0,1
564,1.0,-10,-21,-10,-5,0,-84,0,0,0
565,1.0,-8,-57,5,-40,25,-13,0,0,0
566,1.0,-41,-10,-5,-42,8,-1,0,0,0
567,1.0,-5,25,5,-5,-5,45,0,0,1
568,1.0,27,-13,-75,17,-75,89,0,0,1
569,1.0,-10,-13,-1,-1,31,69,0,0,1
570,1.0,-60,-50,-45,-105,-45,-85,0,1,0
571,0.0,5,5,5,80,20,39,0,0,0
572,2.0,30,24,30,25,30,21,0,0,1
573,1.0,10,-10,5,-95,45,-80,0,0,0
574,1.0,4,13,35,30,44,-7,0,0,0
575,0.0,-40,-130,-90,-70,-10,50,0,1,0
576,1.0,-40,-21,-19,20,-10,-15,0,0,0
577,1.0,5,20,-25,30,-45,0,0,0,0
578,2.0,-15,-25,-24,26,1,7,0,0,1
579,1.0,-48,-57,-77,-4,-30,6,0,0,1
580,0.5,10,25,10,55,0,-5,0,0,0
581,1.0,-10,-30,5,5,15,-17,0,0,0
582,1.0,20,-20,15,30,85,60,1,0,1
583,0.5,-10,-34,30,45,-25,24,0,0,1
584,0.5,1,-43,-78,-18,-10,37,0,0,1
585,1.0,85,80,55,75,35,5,0,0,1
586,1.0,-20,-56,-15,-21,-5,-89,0,0,0
587,2.0,54,60,30,35,20,51,0,0,1
588,1.0,-29,4,42,-46,-18,-33,0,0,0
589,1.0,200,-35,-35,50,110,40,0,0,0
590,1.0,-8,35,34,-5,65,34,0,0,1
591,2.0,41,75,38,23,48,-30,0,0,0
592,1.0,6,27,10,-15,10,-35,0,0,0
593,0.5,-106,35,70,5,4,-30,0,0,0
594,2.0,-5,-10,-15,66,42,32,0,0,1
595,0.5,18,100,35,30,-65,5,0,0,1
596,2.0,5,-5,-5,10,-15,5,0,0,1
597,0.5,55,-34,55,95,55,14,0,0,1
598,0.5,-51,-65,-78,-108,-63,-5,0,1,0
599,2.0,41,70,10,105,41,55,1,0,1
600,1.0,-20,-65,-30,-110,-50,-95,0,0,0
601,1.0,-30,5,-30,-35,-5,-45,0,1,0
602,1.0,-30,-30,30,-20,-30,-65,0,0,0
603,1.0,-30,-40,-65,-20,-10,-10,0,0,0
604,1.0,50,15,-25,10,-15,-50,0,0,0
605,1.0,-35,-24,-63,10,-43,35,0,0,1
606,0.5,43,20,9,20,13,25,1,0,1
607,1.0,-30,-45,-40,-75,-45,45,0,0,1
608,1.0,26,54,9,64,9,43,0,0,1
609,1.0,-15,-15,-35,-5,-35,15,0,0,1
610,0.5,-40,-55,-48,-55,-48,26,0,0,1
611,0.5,-50,-40,-21,-20,-27,-31,0,0,0
612,0.5,-22,-5,-105,-35,-105,-8,0,1,0
613,1.0,-5,-20,-13,60,40,-10,0,0,0
614,1.0,-36,-2,15,-45,-50,-2,0,0,0
615,1.0,-29,-19,-40,-73,-36,-64,0,0,0
616,1.0,-10,10,-10,5,5,-20,0,0,0
617,1.0,-20,-65,-25,-70,40,-35,0,0,0
618,2.0,15,-11,-25,20,20,11,0,0,1
619,1.0,-10,20,9,-30,-6,-13,0,0,0
620,1.0,-21,8,8,-44,-34,61,0,0,1
621,1.0,-44,-64,-50,25,-30,10,0,0,1
622,1.0,-40,10,-25,-50,-55,30,0,0,1
623,1.0,-15,-5,-30,35,-35,-20,0,0,0
624,1.0,40,75,39,60,44,14,0,0,1
625,1.0,-50,-5,31,40,76,20,0,0,1
626,1.0,-27,-3,-2,-62,-68,2,0,0,1
627,2.0,1,-3,3,-13,5,2,0,0,1
628,1.0,10,15,52,15,-10,25,0,0,1
629,1.0,-14,-23,-10,-70,-40,-18,0,0,0
630,0.5,20,42,-35,-20,10,3,0,0,1
631,2.0,7,-7,8,70,60,15,0,0,1
632,1.0,-45,-90,55,-5,85,15,0,0,0
633,1.0,45,31,20,106,60,64,0,0,1
634,1.0,70,108,2,78,12,60,1,0,1
635,2.0,32,40,35,85,40,70,0,0,1
636,0.5,20,-10,10,25,20,-25,0,0,0
637,1.0,11,-11,-33,-60,-30,-2,0,0,0
638,1.0,0,25,0,55,0,40,0,0,1
639,1.0,-45,70,55,60,-5,73,0,0,1
640,1.0,-40,35,92,65,87,71,0,0,1
641,1.0,-25,35,45,70,75,115,0,0,1
642,1.0,-30,15,35,-65,-55,-60,0,0,0
643,1.0,25,-30,25,-70,30,-50,0,0,0
644,1.0,15,-32,-15,-55,-15,-60,0,1,0
645,1.0,-8,14,-10,-20,-39,0,0,0,0
646,2.0,-15,-2,-40,7,-30,-15,0,0,0
647,0.5,-15,-30,-90,-55,-85,15,0,0,0
648,2.0,-19,20,0,-15,-10,45,0,0,1
649,0.0,5,-75,35,20,50,-10,0,0,0
650,1.0,-35,-145,-55,0,-30,-25,0,0,0
651,1.0,45,40,25,75,85,15,0,0,1
652,1.0,55,88,-167,88,-167,96,0,0,1
653,2.0,-40,-70,-125,-20,-5,10,0,0,1
654,1.0,-25,-10,-35,-45,20,5,0,0,1
655,0.5,-15,-10,2,-5,45,50,0,0,1
656,1.0,-85,-25,-43,-20,-15,3,0,1,1
657,2.0,-14,-49,-25,50,5,-25,0,0,0
658,1.0,6,-5,-2,-2,3,-10,0,0,0
659,1.0,-29,-41,-11,7,-16,32,0,0,1
660,1.0,215,-35,-25,45,95,0,0,0,0
661,1.0,30,5,50,35,15,-85,0,0,0
662,0.0,8,-20,20,30,35,17,0,0,0
663,1.0,45,70,30,70,30,50,1,0,1
664,1.0,22,20,25,-20,5,-37,0,0,0
665,1.0,12,-26,41,-91,31,-72,0,0,0
666,0.0,63,38,-3,26,1,54,0,0,0
667,0.5,8,12,40,14,-7,-11,0,0,0
668,1.0,20,5,-25,70,-35,-30,0,0,0
669,1.0,17,-31,-13,-16,7,-24,0,0,0
670,1.0,-40,-50,-30,-119,-99,0,0,1,0
671,1.0,-30,-30,-26,-70,-46,-58,0,0,0
672,1.0,10,10,-2,-35,-2,-11,0,0,0
673,1.0,-30,20,-10,-16,-56,-10,0,0,0
674,1.0,-25,-110,-10,-85,-30,-85,0,0,0
675,1.0,-35,30,-28,-20,-55,3,0,0,1
676,1.0,-5,84,6,106,-6,65,1,0,1
677,1.0,70,70,0,20,-100,40,1,1,1
678,1.0,-10,-5,-120,4,-2,28,0,0,1
679,0.5,40,45,16,56,32,52,0,0,1
680,2.0,81,71,65,51,48,34,1,0,1
681,1.0,-19,22,83,-13,83,-36,0,0,0
682,2.0,30,30,20,20,30,70,0,0,1
683,2.0,39,68,33,-7,10,-3,0,0,0
684,0.0,-30,-95,-195,-30,-40,5,0,0,0
685,0.5,56,-29,-71,56,-21,45,0,0,0
686,1.0,-15,42,-25,22,-70,23,0,0,1
687,1.0,75,117,52,67,42,31,1,0,1
688,1.0,17,27,52,18,44,-15,0,0,0
689,1.0,5,-9,15,61,0,29,0,0,1
690,1.0,15,-7,13,-62,8,-35,0,0,0
691,1.0,-60,-23,-23,-40,-41,-17,0,0,1
692,1.0,0,-23,21,-5,38,-31,0,0,0
693,0.5,-6,-2,25,0,24,-21,0,0,0
694,1.0,5,5,-20,-17,-53,66,0,0,1
695,1.0,-65,40,-110,125,-35,110,1,0,1
696,1.0,-52,-25,-35,-10,-15,5,0,0,1
697,1.0,45,60,70,40,25,35,1,0,1
698,2.0,22,108,55,25,75,60,0,0,1
699,0.5,-15,-70,-25,10,-20,-40,0,0,0
700,1.0,62,114,102,68,54,33,1,0,1
701,0.5,10,15,-105,-20,35,35,0,0,1
702,1.0,31,54,-15,50,20,35,0,0,1
703,1.0,25,5,-35,5,20,80,0,0,1
704,1.0,-83,-35,-22,-17,-41,-3,0,0,0
705,1.0,-80,-125,-75,-50,-10,-30,0,1,0
706,1.0,-60,-103,-45,-17,5,-25,0,0,0
707,0.5,-20,-58,-25,-115,-80,-22,0,1,0
708,1.0,38,83,42,39,44,40,0,0,1
709,0.5,33,-24,56,15,56,-1,0,0,0
710,1.0,2,15,2,13,6,37,0,0,1
711,1.0,29,47,12,30,31,31,1,0,1
712,1.0,-60,-65,27,35,47,6,0,0,1
713,1.0,34,23,0,120,90,13,1,0,0
714,1.0,18,19,23,50,25,25,0,0,1
715,0.5,5,5,-130,105,25,80,1,0,1
716,1.0,1,34,-1,51,11,-15,1,0,0
717,2.0,-8,-8,12,-64,-32,-52,0,0,0
718,1.0,0,-67,17,51,37,43,0,0,1
719,1.0,-39,24,-14,-21,-39,38,0,0,1
720,0.5,60,90,90,95,70,5,1,0,1
721,1.0,10,-40,-25,-15,-15,-45,0,0,0
722,1.0,30,10,75,25,30,25,0,0,1
723,1.0,55,128,30,153,130,61,1,0,1
724,1.0,5,65,-45,85,5,5,0,0,1
725,1.0,5,20,29,-20,60,11,0,0,1
726,1.0,-64,-26,-24,-41,-24,18,0,0,0
727,0.5,15,50,85,10,55,-10,0,0,0
728,1.0,40,64,8,64,8,-4,0,0,0
729,1.0,-15,20,-10,30,0,15,0,0,1
730,1.0,-10,0,5,-35,5,-20,0,0,0
731,1.0,-1,-11,-5,39,2,-4,1,1,0
732,2.0,0,40,0,-50,20,85,0,0,1
733,2.0,28,-2,55,16,91,-8,1,0,0
734,1.0,35,-80,20,-15,20,-25,0,0,0
735,1.0,-75,-35,15,-15,75,25,0,0,1
736,1.0,80,-20,30,10,35,-15,1,0,0
737,1.0,4,13,13,20,15,-25,0,0,0
738,1.0,20,2,-41,-30,1,53,0,0,1
739,2.0,55,15,39,38,65,21,0,0,1
740,1.0,48,3,28,45,48,0,0,0,0
741,0.5,20,20,65,30,-10,30,0,0,1
742,2.0,-25,-5,-25,-70,15,5,0,0,1
743,1.0,-20,0,-7,-60,-82,-46,0,0,0
744,1.0,-40,8,-8,-68,-59,-13,0,0,0
745,1.0,60,97,75,32,70,-50,0,0,1
746,1.0,40,-10,10,0,0,-50,0,0,0
747,2.0,26,60,40,48,42,44,0,0,1
748,2.0,-51,-13,22,38,-7,11,0,0,1
749,0.5,-24,-46,-39,9,-39,38,0,0,1
750,1.0,70,70,60,10,50,10,0,0,1
751,1.0,-36,18,-20,23,-15,61,0,0,1
752,0.5,-20,8,-35,-22,-40,75,0,0,0
753,1.0,-20,17,-10,-8,-27,38,0,0,1
754,2.0,49,33,20,50,15,-95,0,0,0
755,1.0,26,-1,35,82,15,23,0,0,1
756,1.0,-35,-50,-45,25,-90,2,0,0,1
757,1.0,-25,-5,-20,15,-20,-75,0,0,0
758,1.0,0,0,4,-40,-16,-28,0,0,0
759,0.5,15,10,-3,-8,-3,-19,0,0,0
760,1.0,-10,-10,-10,0,25,15,0,0,1
761,1.0,-15,10,15,45,10,5,0,0,1
762,1.0,29,12,50,-3,45,-54,0,0,0
763,2.0,44,50,53,45,25,18,1,0,1
764,1.0,5,-10,20,-5,20,-24,0,0,0
765,1.0,30,-2,-72,33,-72,56,0,0,1
766,0.5,15,77,35,77,10,-80,0,0,1
767,2.0,60,105,65,66,55,25,0,0,1
768,1.0,10,55,-35,80,10,70,0,0,1
769,0.0,28,65,15,-55,5,-5,0,0,0
770,1.0,-10,13,7,-40,-15,-15,0,0,0
771,1.0,5,15,-10,5,20,-10,0,0,0
772,0.5,-25,-50,-34,-30,-44,-45,0,0,0
773,0.5,-5,-25,20,20,30,25,0,0,1
774,1.0,-30,-55,55,-35,5,-60,0,0,0
775,1.0,0,-25,-9,20,6,5,0,0,1
776,1.0,-75,25,-50,25,-50,25,1,1,1
777,2.0,-44,-48,-80,-90,-75,-18,0,0,0
778,1.0,15,-35,0,-20,-30,-10,0,0,0
779,1.0,45,50,60,-5,-5,-10,0,0,0
780,0.5,30,-12,-88,-6,-32,20,0,0,1
781,2.0,0,57,5,48,35,-20,0,0,0
782,0.5,-5,2,-29,35,-24,-5,0,0,0
783,1.0,64,9,55,27,85,47,0,0,1
784,1.0,16,72,31,-1,-19,58,0,0,1
785,1.0,-45,-65,-40,-75,-40,-40,0,0,0
786,0.5,40,-12,43,43,38,-13,0,0,0
787,1.0,15,-40,-20,20,-25,-35,0,0,0
788,2.0,-30,-60,-120,-55,-50,5,0,1,1
789,1.0,10,7,45,30,45,45,0,0,1
790,1.0,-8,0,5,-40,-40,-40,0,0,0
791,1.0,-50,-7,-27,-78,-78,-20,0,0,0
792,1.0,15,60,0,-20,-80,-20,0,0,1
793,1.0,-25,-43,-22,40,30,20,0,0,1
794,1.0,-5,15,35,-30,-20,-55,0,0,0
795,2.0,0,19,5,19,60,-4,0,0,0
796,2.0,-25,-25,5,45,5,5,0,0,1
797,0.5,-50,0,-43,-30,-55,53,0,0,0
798,2.0,-13,-14,-62,-8,2,-34,0,0,0
799,0.5,78,61,-46,16,-1,-18,0,0,1
800,2.0,0,-75,-45,-25,-10,-45,0,0,0
801,1.0,10,20,-75,25,-45,5,0,0,1
802,1.0,85,95,75,-15,0,-45,0,0,1
803,1.0,9,-19,20,-11,5,-19,0,0,1
804,0.5,-20,-73,-50,-88,-55,45,0,0,0
805,1.0,70,65,70,0,65,20,0,0,1
806,1.0,-30,-29,-25,37,-25,-14,0,0,0
807,1.0,35,50,15,80,-25,-40,0,0,0
808,0.5,20,0,10,-35,-10,-40,0,0,0
809,1.0,40,45,50,60,45,55,0,0,1
810,1.0,-15,-20,5,80,70,70,0,0,1
811,1.0,-40,-90,-40,-95,-40,-40,0,0,0
812,1.0,-41,-5,-34,49,8,59,0,0,1
813,1.0,30,15,0,75,115,55,0,0,1
814,2.0,45,-3,23,-25,-15,-55,0,0,1
815,1.0,-48,-35,-15,-20,-5,-72,0,0,0
816,1.0,-46,-82,-41,-17,-25,-34,0,0,0
817,1.0,-4,7,-14,-46,-14,12,0,0,1
818,1.0,-12,-15,-85,-15,-25,20,0,0,1
819,1.0,3,-25,-64,5,-14,5,0,0,1
820,1.0,-55,105,30,105,25,40,0,0,1
821,1.0,-16,22,2,43,-12,31,0,0,1
822,1.0,30,60,20,25,40,80,0,0,1
823,1.0,10,-5,35,35,50,5,0,0,1
824,1.0,-50,-140,-56,-10,-66,-18,0,0,0
825,0.5,-8,-10,-20,-55,20,10,0,0,1
826,1.0,50,45,30,100,20,40,0,0,1
827,1.0,28,27,15,20,30,30,0,0,1
828,0.5,39,14,15,52,65,-8,0,0,0
829,1.0,35,58,-28,35,40,60,0,0,1
830,1.0,17,35,54,65,4,25,0,0,1
831,1.0,30,8,13,-15,13,-36,0,0,0
832,1.0,-25,10,25,57,83,29,0,0,1
833,2.0,-33,-37,-23,7,23,66,0,0,1
834,1.0,30,30,-29,20,-9,3,0,0,1
835,1.0,3,25,-5,80,60,60,0,0,1
836,1.0,60,110,30,90,-40,65,1,0,1
837,2.0,-12,-1,-20,-21,-17,-19,0,0,0
838,1.0,4,-15,-15,23,3,-5,0,0,0
839,1.0,80,-20,1,50,-15,-16,0,0,0
840,1.0,-30,-59,-30,40,-20,74,0,0,1
841,1.0,-46,-104,-60,-80,-80,-35,0,0,0
842,1.0,6,18,5,48,5,64,0,0,1
843,0.5,45,35,5,5,55,15,0,0,1
844,1.0,38,28,7,-59,-34,-26,0,0,0
845,1.0,-25,25,55,-20,10,50,0,0,1
846,1.0,20,0,-55,-40,0,-10,0,0,0
847,1.0,8,100,50,70,10,-20,0,0,0
848,1.0,9,-8,5,26,34,22,0,0,1
849,2.0,-26,40,34,-57,68,-15,0,0,0
850,1.0,-5,-88,3,-35,20,-55,0,0,0
851,0.5,-10,-6,-5,14,-5,-20,0,0,0
852,1.0,27,15,28,0,25,-25,0,0,0
853,1.0,95,45,35,35,35,55,1,0,1
854,2.0,-55,-84,-55,-20,-35,-31,0,0,0
855,1.0,-20,34,66,15,10,5,0,0,1
856,0.5,10,-65,-165,80,10,70,0,0,0
857,1.0,-39,-56,-35,-70,-30,-50,0,0,0
858,1.0,-20,0,-25,-9,-35,-17,0,0,0
859,1.0,-48,-30,-10,0,0,-2,0,0,0
860,0.5,10,-20,-37,-60,-17,9,0,0,1
861,1.0,38,83,80,8,-20,29,0,0,1
862,1.0,20,-65,5,110,-5,15,1,0,1
863,1.0,25,31,13,29,-5,-29,0,0,0
864,1.0,-9,-50,-113,-50,-113,16,0,1,1
865,1.0,-10,-75,-10,-50,-45,-10,0,0,0
866,1.0,18,30,10,100,90,65,0,0,1
867,1.0,-20,15,-20,-35,-45,-7,0,0,0
868,1.0,0,45,70,-90,-40,-85,0,0,1
869,1.0,0,-50,-75,-34,46,20,0,0,1
870,1.0,-10,-75,-5,-2,30,20,0,0,1
871,2.0,10,35,15,30,35,10,0,0,1
872,1.0,-56,-55,-20,-75,-84,-42,0,1,0
873,0.0,-14,-21,32,14,32,-8,0,0,0
874,1.0,-51,-7,35,6,18,57,0,0,1
875,1.0,-18,-45,30,-55,-70,-70,0,0,0
876,1.0,19,26,25,10,70,-10,0,0,0
877,1.0,0,20,5,20,0,-15,0,0,0
878,1.0,76,83,52,85,57,39,1,0,1
879,1.0,-5,-26,-24,6,-36,-35,0,0,0
880,0.5,15,38,23,33,18,66,0,0,1
881,1.0,60,55,25,50,20,0,1,0,0
882,1.0,-40,-30,-15,60,15,25,0,0,1
883,1.0,45,45,25,90,90,40,0,0,1
884,1.0,10,70,30,40,80,20,0,0,1
885,0.5,-10,-35,43,5,0,-18,0,0,0
886,2.0,-34,22,54,-23,49,-79,0,0,0
887,1.0,25,20,-45,5,30,20,0,0,1
888,1.0,15,50,16,0,-4,65,0,0,1
889,1.0,5,-105,-55,-75,-55,-80,0,1,0
890,1.0,5,-8,-62,22,-12,53,0,0,1
891,1.0,-31,-5,-80,-30,-23,-48,0,1,0
892,0.5,15,15,14,20,14,56,0,0,1
893,1.0,-33,-24,-48,-29,-35,-35,0,0,0
894,1.0,25,62,-15,-30,-40,27,0,0,1
895,1.0,10,-40,15,-15,-15,0,0,0,0
896,1.0,-52,-65,-10,-15,-25,-40,0,0,0
897,1.0,-50,-7,-27,-78,-78,-50,0,0,0
898,0.5,-5,-11,5,-11,5,15,0,0,1
899,0.5,-5,-40,21,35,25,4,1,0,1
900,1.0,-7,0,10,-46,-7,-20,0,0,0
901,1.0,-25,-70,-35,-35,-40,-50,0,0,0
902,2.0,0,-30,8,-45,13,-46,0,0,0
903,2.0,17,35,15,45,10,-57,0,0,1
904,2.0,40,75,63,20,-2,-50,0,0,1
905,1.0,-10,-3,-15,13,-35,-45,0,0,0
906,1.0,8,50,-10,5,-20,0,0,0,0
907,2.0,-15,5,-26,-25,-21,30,0,0,1
908,0.5,-12,-74,-50,-54,-10,45,0,0,0
909,0.5,24,43,69,39,17,-11,0,0,0
910,2.0,-35,32,42,122,42,57,0,0,1
911,1.0,10,13,10,3,10,-5,0,0,0
912,1.0,-10,-65,-25,-90,-45,-60,0,1,0
913,1.0,-51,-150,-50,-89,-15,-90,0,1,1
914,2.0,30,-5,-40,-30,-80,-60,0,0,1
915,1.0,18,-65,25,105,75,42,0,0,1
916,2.0,-6,-24,23,66,31,0,0,0,0
917,0.5,-47,-90,-45,-110,-55,-3,0,1,0
918,1.0,-65,-110,-50,-40,-91,-24,0,0,0
919,1.0,-45,-55,185,-65,185,-90,0,0,0
920,1.0,24,-14,3,31,16,-40,0,0,0
921,2.0,-45,-12,-105,-9,64,48,0,0,1
922,0.5,-22,-15,-115,15,-95,-10,0,0,0
923,2.0,21,22,27,45,35,55,0,0,1
924,1.0,15,7,25,80,10,18,0,0,1
925,0.5,-5,40,-5,62,5,65,0,0,1
926,1.0,-7,-40,3,-2,3,-22,0,0,0
927,1.0,12,0,25,-95,-10,-21,0,0,0
928,1.0,-30,52,30,5,25,59,0,0,1
929,1.0,31,-10,20,2,22,24,0,0,1
930,1.0,-20,-80,-5,-50,-5,-42,0,0,0
931,1.0,-4,65,-25,114,25,90,1,0,1
932,1.0,-33,32,4,86,46,86,0,0,1
933,1.0,2,49,-12,-11,-32,59,0,0,1
934,1.0,10,-4,-45,46,-25,69,0,0,1
935,1.0,-85,-85,-55,-100,-50,-40,0,1,0
936,1.0,-30,-55,6,-60,-44,-15,0,0,0
937,2.0,-60,-52,-40,13,5,-3,0,0,0
938,1.0,80,25,35,-15,70,20,0,0,1
939,1.0,-5,3,4,-55,-6,-20,0,0,0
940,1.0,84,0,-70,15,-5,-20,0,0,0
941,2.0,-73,-27,-32,-49,-52,6,0,0,1
942,0.5,40,90,25,-40,-15,-20,0,0,0
943,1.0,0,10,10,90,20,65,0,0,1
944,1.0,38,-15,-18,-8,1,18,0,0,1
945,1.0,20,-2,-5,7,45,35,0,0,1
946,2.0,46,59,12,74,32,51,0,0,1
947,2.0,20,10,50,20,-5,10,0,0,1
948,1.0,-15,-5,-5,-13,-32,-60,0,0,0
949,0.0,-58,34,0,-66,17,11,0,1,0
950,1.0,10,51,-30,-24,-10,89,0,0,1
951,0.5,70,105,81,70,51,33,1,0,1
952,1.0,45,-5,-28,-5,18,-5,0,0,0
953,1.0,-98,-45,-96,-46,-50,0,0,1,0
954,0.5,-15,-45,-85,-15,-45,-55,0,0,0
955,2.0,15,-10,-85,-25,-15,-5,0,0,0
956,1.0,78,-15,-45,-35,-45,-38,0,0,0
957,0.5,0,-40,15,50,35,-50,0,0,0
958,1.0,-57,-89,-50,-89,-50,-45,0,1,0
959,1.0,-15,-18,-50,-15,-45,14,0,0,1
960,2.0,0,-17,-60,2,-40,27,0,0,1
961,0.5,10,-10,125,0,10,-55,0,0,0
962,1.0,-29,-36,-25,-55,-25,10,0,0,1
963,1.0,-7,-15,-35,-43,-38,-30,0,0,0
964,0.5,40,25,40,40,25,5,1,0,1
965,0.5,75,50,-10,130,60,65,1,0,1
966,0.5,5,22,83,10,25,15,0,0,1
967,1.0,20,50,-51,-15,-30,-14,0,1,0
968,1.0,-65,87,32,137,42,62,1,0,1
969,1.0,-4,7,2,4,12,0,0,0,0
970,0.5,14,-24,-15,-7,10,-58,0,1,0
971,2.0,35,73,45,20,10,37,0,0,1
972,1.0,5,30,65,5,30,30,0,0,1
973,2.0,20,30,55,135,75,50,1,0,1
974,2.0,-5,65,10,5,20,70,0,0,1
975,0.5,0,-45,-29,0,-50,-31,0,0,0
976,0.5,-20,-25,0,70,20,45,0,0,0
977,2.0,15,-40,10,-18,10,33,0,0,1
978,0.5,25,-15,80,-90,30,-35,0,0,0
979,1.0,8,165,110,105,30,62,0,0,1
980,0.5,0,40,-50,75,15,55,0,0,1
981,1.0,0,15,0,60,-5,20,0,0,1
982,2.0,-10,-20,-150,-15,-65,-15,0,1,0
983,2.0,26,30,-21,56,-16,100,0,0,1
984,1.0,-6,3,50,5,30,-22,0,0,0
985,2.0,27,85,-10,-15,-20,-52,0,0,0
986,0.5,40,65,75,60,30,-30,0,0,1
987,0.5,10,-70,52,-70,52,-20,0,0,0
988,1.0,15,33,3,-32,-12,-9,0,0,0
989,1.0,15,-60,35,20,35,-20,0,0,0
990,0.0,73,25,56,-40,51,-30,0,0,0
991,1.0,31,18,33,-28,-3,-31,0,0,0
992,2.0,-14,-27,20,-49,-17,12,0,0,1
993,1.0,21,59,30,26,25,-1,0,0,0
994,0.5,-20,-45,20,25,65,5,1,0,1
995,1.0,-20,-76,-51,5,-5,-25,0,0,0
996,1.0,-20,-45,-5,-10,20,-70,0,0,0
997,1.0,0,5,5,40,5,-20,0,0,0
998,1.0,-10,22,104,4,-34,-62,0,0,0
999,0.5,26,27,96,27,26,-41,0,0,0
1000,1.0,51,17,60,99,60,48,0,0,1
1001,2.0,2,19,129,-24,31,-76,1,0,1
1002,1.0,-10,5,5,5,25,40,0,0,1
1003,0.5,-6,-40,-34,30,43,-28,0,1,0
1004,2.0,5,-65,6,45,-5,-36,0,0,0
1005,0.5,40,67,27,7,12,-19,0,0,0
1006,1.0,-43,20,68,-42,-16,-23,0,0,0
1007,1.0,-35,-15,-20,-25,-45,-50,0,0,0
1008,2.0,8,69,22,20,20,18,0,0,1
1009,1.0,17,8,17,-37,17,12,0,0,1
1010,0.5,20,45,-10,110,50,90,0,0,1
1011,1.0,35,40,45,5,15,-20,0,0,0
1012,1.0,30,62,42,97,28,96,1,0,1
1013,1.0,-3,-13,7,-33,7,-43,0,0,0
1014,0.5,66,65,25,54,-30,40,1,0,1
1015,1.0,51,14,-3,-31,42,-43,0,0,1
1016,2.0,0,-7,0,5,10,-42,0,0,0
1017,1.0,11,65,21,94,0,49,1,0,1
1018,1.0,-30,-45,-20,22,-10,-40,0,0,0
1019,1.0,-15,-30,5,25,-15,30,0,0,1
1020,1.0,20,-25,-40,-10,0,-10,0,0,0
1021,1.0,30,30,20,-30,-20,-65,0,0,0
1022,1.0,15,0,44,10,24,102,0,0,1
1023,1.0,-13,30,-35,60,-5,95,1,0,1
1024,1.0,30,45,30,25,25,14,0,0,1
1025,0.5,-20,10,30,-20,-50,-20,1,1,0
1026,1.0,0,90,20,95,20,50,0,0,1
1027,1.0,15,-10,-8,45,-8,16,0,0,1
1028,1.0,15,25,-15,55,-10,100,0,0,1
1029,1.0,20,23,-10,-40,25,7,0,0,1
1030,1.0,51,40,50,94,50,90,1,0,1
1031,1.0,-26,-31,-5,-50,0,-80,0,0,0
1032,1.0,33,75,5,20,-10,35,0,0,1
1033,1.0,5,10,-5,-10,0,5,0,0,1
